,Filename,Label
9638,LA_E_7249496,1
9639,LA_E_9962241,1
9640,LA_E_9360681,1
9641,LA_E_5724561,1
9642,LA_E_5275796,1
9643,LA_E_6355518,1
9644,LA_E_7495436,1
9645,LA_E_4809259,1
9646,LA_E_9172694,1
9647,LA_E_5004534,1
9648,LA_E_5361706,1
9649,LA_E_9352517,1
9650,LA_E_5067253,1
9651,LA_E_5943128,1
9652,LA_E_6625479,1
9653,LA_E_2416917,1
9654,LA_E_2811112,1
9655,LA_E_1461079,1
9656,LA_E_1631157,1
9657,LA_E_4042398,1
9658,LA_E_3335278,1
9659,LA_E_7653056,1
9660,LA_E_8710505,1
9661,LA_E_9842382,1
9662,LA_E_6294696,1
9663,LA_E_4994224,1
9664,LA_E_1602221,0
9665,LA_E_3152583,1
9666,LA_E_9230097,1
9667,LA_E_6404468,1
9668,LA_E_3126539,1
9669,LA_E_2856373,1
9670,LA_E_4831034,1
9671,LA_E_2307957,1
9672,LA_E_2036571,1
9673,LA_E_9201140,1
9674,LA_E_4451906,1
9675,LA_E_2872897,1
9676,LA_E_7470257,0
9677,LA_E_3384043,1
9678,LA_E_4185616,1
9679,LA_E_7779563,1
9680,LA_E_2482390,1
9681,LA_E_2283596,1
9682,LA_E_3965387,1
9683,LA_E_7389306,1
9684,LA_E_8048217,1
9685,LA_E_1558845,1
9686,LA_E_9261505,1
9687,LA_E_1479551,1
9688,LA_E_3086216,1
9689,LA_E_4655070,1
9690,LA_E_1653244,0
9691,LA_E_6418123,1
9692,LA_E_2551990,1
9693,LA_E_2139088,1
9694,LA_E_4194935,1
9695,LA_E_4233063,1
9696,LA_E_5031564,1
9697,LA_E_4503632,1
9698,LA_E_7822714,1
9699,LA_E_3201553,1
9700,LA_E_1423974,1
9701,LA_E_7858989,1
9702,LA_E_3014315,1
9703,LA_E_8232672,1
9704,LA_E_8673177,1
9705,LA_E_4116946,1
9706,LA_E_5090072,1
9707,LA_E_6798502,1
9708,LA_E_8070237,1
9709,LA_E_9093441,1
9710,LA_E_5372784,1
9711,LA_E_7495695,1
9712,LA_E_7180404,1
9713,LA_E_1108783,1
9714,LA_E_1090690,1
9715,LA_E_2287637,1
9716,LA_E_1970875,1
9717,LA_E_4892323,1
9718,LA_E_5687898,1
9719,LA_E_9541513,1
9720,LA_E_8958056,1
9721,LA_E_6506702,1
9722,LA_E_3473865,1
9723,LA_E_1759811,1
9724,LA_E_3776901,1
9725,LA_E_6245275,1
9726,LA_E_4951610,1
9727,LA_E_6954385,0
9728,LA_E_3431970,1
9729,LA_E_6035048,1
9730,LA_E_1879333,1
9731,LA_E_6911836,1
9732,LA_E_4391268,1
9733,LA_E_9257238,1
9734,LA_E_5510465,1
9735,LA_E_4777978,1
9736,LA_E_5776487,1
9737,LA_E_7497081,1
9738,LA_E_9931833,1
9739,LA_E_8452841,1
9740,LA_E_2483495,0
9741,LA_E_8021394,1
9742,LA_E_8182166,1
9743,LA_E_2712148,0
9744,LA_E_4212502,0
9745,LA_E_3015119,0
9746,LA_E_3854179,1
9747,LA_E_7191115,1
9748,LA_E_9889127,1
9749,LA_E_7603539,1
9750,LA_E_6902026,1
9751,LA_E_5073488,0
9752,LA_E_9360084,1
9753,LA_E_8476461,1
9754,LA_E_8551052,0
9755,LA_E_2437944,1
9756,LA_E_5002404,1
9757,LA_E_5874441,1
9758,LA_E_1641284,1
9759,LA_E_5185495,1
9760,LA_E_6406214,1
9761,LA_E_9779446,0
9762,LA_E_1860842,1
9763,LA_E_1345223,1
9764,LA_E_5386161,0
9765,LA_E_1965533,1
9766,LA_E_6708134,1
9767,LA_E_3084095,1
9768,LA_E_3427321,1
9769,LA_E_8543244,0
9770,LA_E_3222920,1
9771,LA_E_8529486,1
9772,LA_E_9818989,1
9773,LA_E_9036083,1
9774,LA_E_4960439,1
9775,LA_E_2978585,1
9776,LA_E_1124490,1
9777,LA_E_6727051,1
9778,LA_E_4390661,1
9779,LA_E_9316708,1
9780,LA_E_6091487,1
9781,LA_E_6468004,1
9782,LA_E_1074666,1
9783,LA_E_2904870,1
9784,LA_E_7341927,1
9785,LA_E_5305373,1
9786,LA_E_5663857,1
9787,LA_E_4685498,1
9788,LA_E_9578330,1
9789,LA_E_6655877,1
9790,LA_E_4645726,1
9791,LA_E_5514480,1
9792,LA_E_7474405,1
9793,LA_E_2797321,1
9794,LA_E_7038988,1
9795,LA_E_9131776,1
9796,LA_E_5978653,1
9797,LA_E_5612344,1
9798,LA_E_3784387,1
9799,LA_E_2259629,1
9800,LA_E_3668295,1
9801,LA_E_4872704,1
9802,LA_E_9446935,1
9803,LA_E_1988801,1
9804,LA_E_2920762,1
9805,LA_E_4216229,1
9806,LA_E_7672173,1
9807,LA_E_6847053,1
9808,LA_E_5623544,1
9809,LA_E_3648515,1
9810,LA_E_1427140,1
9811,LA_E_6470535,1
9812,LA_E_7250422,1
9813,LA_E_8989633,0
9814,LA_E_1013283,1
9815,LA_E_8575734,1
9816,LA_E_5282883,1
9817,LA_E_2318816,1
9818,LA_E_4446071,1
9819,LA_E_2253310,1
9820,LA_E_9148426,1
9821,LA_E_9029747,1
9822,LA_E_9013566,1
9823,LA_E_9688465,1
9824,LA_E_7111675,1
9825,LA_E_1614015,1
9826,LA_E_3036349,1
9827,LA_E_6261172,0
9828,LA_E_6219239,1
9829,LA_E_3949834,1
9830,LA_E_4285233,1
9831,LA_E_5558825,1
9832,LA_E_6921906,1
9833,LA_E_9763450,1
9834,LA_E_4220962,1
9835,LA_E_8246674,1
9836,LA_E_1429965,1
9837,LA_E_7507187,1
9838,LA_E_2523962,1
9839,LA_E_9003523,1
9840,LA_E_1296777,1
9841,LA_E_9155235,1
9842,LA_E_5041441,1
9843,LA_E_9648179,1
9844,LA_E_3906849,1
9845,LA_E_2258420,1
9846,LA_E_2670418,0
9847,LA_E_3589416,1
9848,LA_E_1186792,1
9849,LA_E_8584604,1
9850,LA_E_5088477,1
9851,LA_E_4805483,1
9852,LA_E_1433993,1
9853,LA_E_1505719,1
9854,LA_E_3119689,1
9855,LA_E_9301599,1
9856,LA_E_1756390,1
9857,LA_E_6782590,1
9858,LA_E_9225656,1
9859,LA_E_4743242,1
9860,LA_E_6206459,1
9861,LA_E_2038816,1
9862,LA_E_5847134,1
9863,LA_E_6041077,1
9864,LA_E_6018865,1
9865,LA_E_3276073,1
9866,LA_E_9836946,1
9867,LA_E_8985590,1
9868,LA_E_6485360,1
9869,LA_E_8659748,0
9870,LA_E_4884718,1
9871,LA_E_3848367,1
9872,LA_E_2148806,1
9873,LA_E_9369525,1
9874,LA_E_1023303,0
9875,LA_E_3830423,1
9876,LA_E_3450829,0
9877,LA_E_9186851,1
9878,LA_E_1401772,1
9879,LA_E_5327612,1
9880,LA_E_4615334,1
9881,LA_E_8266912,1
9882,LA_E_1184676,1
9883,LA_E_1223396,1
9884,LA_E_2927492,1
9885,LA_E_8886370,1
9886,LA_E_8267404,1
9887,LA_E_3332268,1
9888,LA_E_3130267,1
9889,LA_E_8918745,0
9890,LA_E_3398748,1
9891,LA_E_1222893,1
9892,LA_E_3305994,1
9893,LA_E_6831716,1
9894,LA_E_5799573,1
9895,LA_E_9793364,1
9896,LA_E_1765365,1
9897,LA_E_3783663,1
9898,LA_E_1248097,1
9899,LA_E_7096468,1
9900,LA_E_5592355,1
9901,LA_E_6701870,1
9902,LA_E_9194996,1
9903,LA_E_9952174,1
9904,LA_E_4692282,1
9905,LA_E_8021889,0
9906,LA_E_8695832,1
9907,LA_E_7167843,1
9908,LA_E_7746020,1
9909,LA_E_5167708,1
9910,LA_E_1447159,1
9911,LA_E_2487288,1
9912,LA_E_7619806,1
9913,LA_E_9196672,1
9914,LA_E_4295796,0
9915,LA_E_9843572,1
9916,LA_E_3106212,1
9917,LA_E_4544703,1
9918,LA_E_4105088,1
9919,LA_E_4160465,1
9920,LA_E_9402290,0
9921,LA_E_2492242,1
9922,LA_E_3870267,1
9923,LA_E_1159860,0
9924,LA_E_1876118,1
9925,LA_E_2672977,1
9926,LA_E_4733319,0
9927,LA_E_2958640,1
9928,LA_E_1350607,1
9929,LA_E_9265511,0
9930,LA_E_4870529,1
9931,LA_E_2648870,1
9932,LA_E_5938194,1
9933,LA_E_4964192,1
9934,LA_E_8826187,1
9935,LA_E_2715064,1
9936,LA_E_3464136,1
9937,LA_E_6302209,1
9938,LA_E_9196033,0
9939,LA_E_7402199,1
9940,LA_E_7735251,1
9941,LA_E_9011123,1
9942,LA_E_3136426,0
9943,LA_E_4259120,1
9944,LA_E_8074681,1
9945,LA_E_5924030,1
9946,LA_E_1816371,1
9947,LA_E_9217423,1
9948,LA_E_4759931,1
9949,LA_E_5342294,1
9950,LA_E_5742703,1
9951,LA_E_3456607,1
9952,LA_E_2876046,1
9953,LA_E_2557491,1
9954,LA_E_5925240,1
9955,LA_E_9637009,1
9956,LA_E_1505626,1
9957,LA_E_6912638,1
9958,LA_E_7128517,1
9959,LA_E_1577618,1
9960,LA_E_1849726,1
9961,LA_E_4192162,1
9962,LA_E_3873509,1
9963,LA_E_4390450,1
9964,LA_E_8174452,1
9965,LA_E_8952347,1
9966,LA_E_9394007,1
9967,LA_E_5334042,0
9968,LA_E_7298485,1
9969,LA_E_1040774,1
9970,LA_E_4832938,1
9971,LA_E_1482185,1
9972,LA_E_7150058,0
9973,LA_E_6797139,1
9974,LA_E_2993100,1
9975,LA_E_1304713,1
9976,LA_E_7448705,1
9977,LA_E_3435395,1
9978,LA_E_7221577,0
9979,LA_E_6016603,1
9980,LA_E_6751632,0
9981,LA_E_5129411,1
9982,LA_E_8971679,1
9983,LA_E_3061359,1
9984,LA_E_3803514,1
9985,LA_E_9918699,1
9986,LA_E_9288686,1
9987,LA_E_3511537,1
9988,LA_E_8720985,1
9989,LA_E_5255380,0
9990,LA_E_1905930,1
9991,LA_E_7155673,1
9992,LA_E_3591215,1
9993,LA_E_1023447,0
9994,LA_E_8864060,1
9995,LA_E_2883786,0
9996,LA_E_5263087,1
9997,LA_E_7866887,1
9998,LA_E_1265546,0
9999,LA_E_8937015,1
10000,LA_E_3487408,1
10001,LA_E_9088851,1
10002,LA_E_7758963,0
10003,LA_E_9731088,1
10004,LA_E_3453148,1
10005,LA_E_7419470,1
10006,LA_E_9478467,1
10007,LA_E_3708817,1
10008,LA_E_5397527,1
10009,LA_E_8787366,1
10010,LA_E_6687487,0
10011,LA_E_4753047,1
10012,LA_E_6229499,1
10013,LA_E_2955562,0
10014,LA_E_2424293,1
10015,LA_E_6320923,0
10016,LA_E_3531486,1
10017,LA_E_6919801,1
10018,LA_E_1975462,1
10019,LA_E_7848774,1
10020,LA_E_6353378,1
10021,LA_E_2804222,1
10022,LA_E_2686437,1
10023,LA_E_4547816,1
10024,LA_E_4177362,1
10025,LA_E_1562768,1
10026,LA_E_4258175,0
10027,LA_E_9185085,1
10028,LA_E_5294897,1
10029,LA_E_6889420,1
10030,LA_E_2899397,1
10031,LA_E_3505206,1
10032,LA_E_2057619,1
10033,LA_E_7019395,1
10034,LA_E_5752715,1
10035,LA_E_5517245,1
10036,LA_E_2432059,1
10037,LA_E_4915745,1
10038,LA_E_9480299,1
10039,LA_E_8032097,1
10040,LA_E_9696309,1
10041,LA_E_6083498,1
10042,LA_E_4303627,1
10043,LA_E_6129578,0
10044,LA_E_3197398,1
10045,LA_E_3115510,1
10046,LA_E_6952748,1
10047,LA_E_6589204,0
10048,LA_E_5193725,1
10049,LA_E_7427818,1
10050,LA_E_8547341,1
10051,LA_E_4958943,1
10052,LA_E_5149854,1
10053,LA_E_4371569,1
10054,LA_E_8383122,0
10055,LA_E_7215796,0
10056,LA_E_5575185,1
10057,LA_E_4916439,0
10058,LA_E_4725821,1
10059,LA_E_9288571,1
10060,LA_E_8761625,1
10061,LA_E_4928137,1
10062,LA_E_7788015,1
10063,LA_E_3360208,1
10064,LA_E_4159777,1
10065,LA_E_9361566,1
10066,LA_E_5907529,1
10067,LA_E_9321526,0
10068,LA_E_5612954,1
10069,LA_E_8723643,1
10070,LA_E_8643371,1
10071,LA_E_9821477,1
10072,LA_E_9609179,1
10073,LA_E_9796880,1
10074,LA_E_2763219,1
10075,LA_E_6410299,1
10076,LA_E_2548387,1
10077,LA_E_6341777,1
10078,LA_E_4924396,1
10079,LA_E_5549024,1
10080,LA_E_7743448,1
10081,LA_E_6546713,1
10082,LA_E_9306788,1
10083,LA_E_6131966,1
10084,LA_E_6527738,1
10085,LA_E_6569631,0
10086,LA_E_6444547,1
10087,LA_E_1735984,1
10088,LA_E_4324209,1
10089,LA_E_5183257,1
10090,LA_E_3627401,1
10091,LA_E_7377661,1
10092,LA_E_1113005,1
10093,LA_E_6869220,0
10094,LA_E_4066303,1
10095,LA_E_8996555,1
10096,LA_E_6958508,1
10097,LA_E_6858153,1
10098,LA_E_2115926,1
10099,LA_E_4390010,1
10100,LA_E_4949168,1
10101,LA_E_7233783,1
10102,LA_E_1199534,0
10103,LA_E_1711634,1
10104,LA_E_6810282,1
10105,LA_E_6535685,1
10106,LA_E_6538334,1
10107,LA_E_9111494,1
10108,LA_E_9005543,1
10109,LA_E_2539645,1
10110,LA_E_7468088,1
10111,LA_E_9529847,1
10112,LA_E_7523208,1
10113,LA_E_7620083,1
10114,LA_E_1673213,1
10115,LA_E_3594170,0
10116,LA_E_1601977,1
10117,LA_E_6247696,1
10118,LA_E_1586052,1
10119,LA_E_4968641,1
10120,LA_E_7158541,1
10121,LA_E_1569650,0
10122,LA_E_7512303,1
10123,LA_E_3785316,1
10124,LA_E_2342928,1
10125,LA_E_5432913,1
10126,LA_E_9250300,1
10127,LA_E_2490342,1
10128,LA_E_2892951,1
10129,LA_E_5004733,1
10130,LA_E_9119882,1
10131,LA_E_1577651,1
10132,LA_E_1515635,0
10133,LA_E_9346144,1
10134,LA_E_7029944,1
10135,LA_E_9041922,1
10136,LA_E_3700929,1
10137,LA_E_9513340,1
10138,LA_E_2300082,1
10139,LA_E_8732929,1
10140,LA_E_2405283,1
10141,LA_E_5746596,1
10142,LA_E_8940986,0
10143,LA_E_3151707,1
10144,LA_E_8042308,0
10145,LA_E_6431824,1
10146,LA_E_7493281,1
10147,LA_E_2447139,1
10148,LA_E_7301840,0
10149,LA_E_1703457,1
10150,LA_E_5324709,1
10151,LA_E_3216988,1
10152,LA_E_7069104,1
10153,LA_E_5032407,0
10154,LA_E_2448796,1
10155,LA_E_6477591,1
10156,LA_E_9388787,1
10157,LA_E_9789523,1
10158,LA_E_6432120,1
10159,LA_E_6872052,1
10160,LA_E_9503173,1
10161,LA_E_4619361,1
10162,LA_E_8235626,1
10163,LA_E_1793780,1
10164,LA_E_1976524,1
10165,LA_E_8473776,1
10166,LA_E_5969675,1
10167,LA_E_4960048,1
10168,LA_E_1444289,1
10169,LA_E_8246574,1
10170,LA_E_7592349,1
10171,LA_E_8608989,1
10172,LA_E_5496047,1
10173,LA_E_6597039,1
10174,LA_E_6562006,1
10175,LA_E_1718013,1
10176,LA_E_9258364,1
10177,LA_E_4953594,1
10178,LA_E_5824570,1
10179,LA_E_4661231,1
10180,LA_E_3122359,1
10181,LA_E_3172571,1
10182,LA_E_3608397,1
10183,LA_E_9763674,1
10184,LA_E_2052058,1
10185,LA_E_7776921,0
10186,LA_E_4624615,1
10187,LA_E_6953402,1
10188,LA_E_6967766,1
10189,LA_E_5937346,1
10190,LA_E_8054722,1
10191,LA_E_1954156,1
10192,LA_E_3611937,1
10193,LA_E_7533740,1
10194,LA_E_5195843,0
10195,LA_E_8777854,1
10196,LA_E_4203435,1
10197,LA_E_1830935,0
10198,LA_E_4781209,1
10199,LA_E_9178822,1
10200,LA_E_7079620,1
10201,LA_E_7324921,1
10202,LA_E_9887942,0
10203,LA_E_8119014,1
10204,LA_E_4623826,1
10205,LA_E_7482298,0
10206,LA_E_8713465,1
10207,LA_E_5769617,1
10208,LA_E_4753202,0
10209,LA_E_6542402,1
10210,LA_E_9085378,1
10211,LA_E_1987899,1
10212,LA_E_2281590,1
10213,LA_E_2749088,1
10214,LA_E_2166857,0
10215,LA_E_8070708,0
10216,LA_E_6736050,1
10217,LA_E_3791869,1
10218,LA_E_2268948,0
10219,LA_E_5991170,1
10220,LA_E_6411587,1
10221,LA_E_3457833,0
10222,LA_E_1582029,1
10223,LA_E_2301663,1
10224,LA_E_6984242,1
10225,LA_E_2839569,1
10226,LA_E_8946234,1
10227,LA_E_2274232,1
10228,LA_E_8756704,1
10229,LA_E_3386922,1
10230,LA_E_8220163,1
10231,LA_E_4063254,1
10232,LA_E_5272127,1
10233,LA_E_3291135,0
10234,LA_E_7808937,1
10235,LA_E_1664334,1
10236,LA_E_7408942,1
10237,LA_E_8051503,1
10238,LA_E_8192129,0
10239,LA_E_2163021,1
10240,LA_E_4440806,1
10241,LA_E_7503820,1
10242,LA_E_1268924,1
10243,LA_E_2484014,0
10244,LA_E_7847027,0
10245,LA_E_5240027,1
10246,LA_E_4089541,1
10247,LA_E_4167340,1
10248,LA_E_2857941,1
10249,LA_E_7286346,1
10250,LA_E_3733323,1
10251,LA_E_6354812,0
10252,LA_E_3865830,1
10253,LA_E_8870408,1
10254,LA_E_8904668,1
10255,LA_E_7485156,1
10256,LA_E_9844752,1
10257,LA_E_6354407,1
10258,LA_E_2628698,1
10259,LA_E_4255838,1
10260,LA_E_5879300,1
10261,LA_E_6120800,1
10262,LA_E_2891516,1
10263,LA_E_3781223,1
10264,LA_E_2259596,1
10265,LA_E_3709762,0
10266,LA_E_1694274,0
10267,LA_E_5568010,1
10268,LA_E_7142763,1
10269,LA_E_1731136,1
10270,LA_E_9281320,1
10271,LA_E_2139423,1
10272,LA_E_3398764,1
10273,LA_E_5971491,1
10274,LA_E_2059446,1
10275,LA_E_4148892,0
10276,LA_E_7060695,1
10277,LA_E_2560692,1
10278,LA_E_3504736,1
10279,LA_E_1409990,1
10280,LA_E_7744534,1
10281,LA_E_8878006,1
10282,LA_E_8384869,1
10283,LA_E_6233317,1
10284,LA_E_4844148,0
10285,LA_E_3090714,1
10286,LA_E_3149725,1
10287,LA_E_2062005,1
10288,LA_E_1203612,1
10289,LA_E_4862202,1
10290,LA_E_4720280,1
10291,LA_E_5696230,1
10292,LA_E_2990109,1
10293,LA_E_3665825,1
10294,LA_E_6088225,1
10295,LA_E_7611669,1
10296,LA_E_6342127,1
10297,LA_E_1697502,1
10298,LA_E_7860326,0
10299,LA_E_1448018,1
10300,LA_E_4228609,1
10301,LA_E_9666717,1
10302,LA_E_8505669,1
10303,LA_E_9020394,0
10304,LA_E_6845521,0
10305,LA_E_8111820,1
10306,LA_E_7379067,1
10307,LA_E_9422097,0
10308,LA_E_9175560,1
10309,LA_E_9700873,1
10310,LA_E_4503619,1
10311,LA_E_7513790,1
10312,LA_E_1879368,1
10313,LA_E_1171552,1
10314,LA_E_5145549,1
10315,LA_E_2505571,1
10316,LA_E_8161437,1
10317,LA_E_5846294,1
10318,LA_E_5400828,1
10319,LA_E_6183181,1
10320,LA_E_4531914,1
10321,LA_E_3054502,1
10322,LA_E_4352891,0
10323,LA_E_1157896,1
10324,LA_E_5250884,1
10325,LA_E_7307974,1
10326,LA_E_3101586,1
10327,LA_E_1659792,1
10328,LA_E_7690893,0
10329,LA_E_9083877,1
10330,LA_E_8993668,1
10331,LA_E_2863484,1
10332,LA_E_1786098,1
10333,LA_E_1921768,1
10334,LA_E_2651841,0
10335,LA_E_7762650,1
10336,LA_E_8694345,1
10337,LA_E_7579644,1
10338,LA_E_9479796,1
10339,LA_E_6280251,1
10340,LA_E_1650769,1
10341,LA_E_7583177,1
10342,LA_E_5922515,1
10343,LA_E_5685366,1
10344,LA_E_2954769,1
10345,LA_E_4871621,1
10346,LA_E_9315045,1
10347,LA_E_5953253,1
10348,LA_E_1669566,1
10349,LA_E_7171870,1
10350,LA_E_5316447,1
10351,LA_E_5376768,0
10352,LA_E_8925920,1
10353,LA_E_6084360,1
10354,LA_E_2291623,0
10355,LA_E_9055908,1
10356,LA_E_6711074,1
10357,LA_E_2657255,1
10358,LA_E_7447248,1
10359,LA_E_7303502,1
10360,LA_E_8687689,1
10361,LA_E_7853049,1
10362,LA_E_4025137,1
10363,LA_E_7265853,1
10364,LA_E_3632669,1
10365,LA_E_5739291,1
10366,LA_E_7591228,1
10367,LA_E_2201836,1
10368,LA_E_8373558,1
10369,LA_E_8390053,1
10370,LA_E_9882982,0
10371,LA_E_1811548,1
10372,LA_E_1672790,1
10373,LA_E_4941147,1
10374,LA_E_4895040,1
10375,LA_E_9586389,1
10376,LA_E_4009479,1
10377,LA_E_8968369,1
10378,LA_E_3245410,1
10379,LA_E_4511938,1
10380,LA_E_3254998,1
10381,LA_E_4907751,0
10382,LA_E_7090932,1
10383,LA_E_6977973,1
10384,LA_E_6953241,1
10385,LA_E_2878849,1
10386,LA_E_4286428,1
10387,LA_E_8687023,1
10388,LA_E_1632927,1
10389,LA_E_4698470,1
10390,LA_E_6779821,1
10391,LA_E_3787833,1
10392,LA_E_2091201,0
10393,LA_E_5311555,0
10394,LA_E_7777408,1
10395,LA_E_5282435,1
10396,LA_E_4029894,1
10397,LA_E_6426457,1
10398,LA_E_8584570,1
10399,LA_E_6516210,1
10400,LA_E_1017239,1
10401,LA_E_7885537,1
10402,LA_E_1223182,1
10403,LA_E_4169003,1
10404,LA_E_5487162,1
10405,LA_E_7439950,0
10406,LA_E_2795887,1
10407,LA_E_9669631,1
10408,LA_E_2731159,1
10409,LA_E_8958669,1
10410,LA_E_6304455,1
10411,LA_E_9305321,1
10412,LA_E_8324922,1
10413,LA_E_7991025,1
10414,LA_E_2041914,1
10415,LA_E_8059028,1
10416,LA_E_5884894,1
10417,LA_E_9009092,1
10418,LA_E_3859120,1
10419,LA_E_9710595,0
10420,LA_E_3246691,1
10421,LA_E_3232925,1
10422,LA_E_7782172,1
10423,LA_E_1235172,1
10424,LA_E_4332049,1
10425,LA_E_4446370,1
10426,LA_E_2285961,1
10427,LA_E_9882325,1
10428,LA_E_4650475,1
10429,LA_E_9202380,1
10430,LA_E_3031109,1
10431,LA_E_3572149,1
10432,LA_E_8973241,1
10433,LA_E_2605513,1
10434,LA_E_8375350,0
10435,LA_E_5919362,1
10436,LA_E_1139564,1
10437,LA_E_3870192,1
10438,LA_E_9841468,1
10439,LA_E_9469834,1
10440,LA_E_4259182,1
10441,LA_E_5421571,0
10442,LA_E_5957685,1
10443,LA_E_7383494,1
10444,LA_E_3550803,1
10445,LA_E_8880475,1
10446,LA_E_7384591,1
10447,LA_E_2450860,1
10448,LA_E_2859058,1
10449,LA_E_9104372,1
10450,LA_E_9630686,1
10451,LA_E_3284118,1
10452,LA_E_4339132,1
10453,LA_E_4048461,1
10454,LA_E_8190653,0
10455,LA_E_9366915,1
10456,LA_E_8093553,1
10457,LA_E_4465053,1
10458,LA_E_8271436,1
10459,LA_E_2206610,1
10460,LA_E_1384496,1
10461,LA_E_1801120,1
10462,LA_E_3931055,1
10463,LA_E_7214303,1
10464,LA_E_6172135,1
10465,LA_E_7673185,0
10466,LA_E_2850218,1
10467,LA_E_7951467,1
10468,LA_E_4457883,1
10469,LA_E_1313813,1
10470,LA_E_4359156,1
10471,LA_E_6998430,1
10472,LA_E_8626572,1
10473,LA_E_8384775,1
10474,LA_E_8546670,1
10475,LA_E_6735586,1
10476,LA_E_4473353,1
10477,LA_E_2646411,0
10478,LA_E_6107055,1
10479,LA_E_2287590,1
10480,LA_E_8776086,1
10481,LA_E_5219388,1
10482,LA_E_2289255,1
10483,LA_E_6708681,1
10484,LA_E_3916692,1
10485,LA_E_2536345,0
10486,LA_E_3811552,1
10487,LA_E_2977373,1
10488,LA_E_5505898,1
10489,LA_E_1747548,1
10490,LA_E_2748559,1
10491,LA_E_5769775,1
10492,LA_E_2387671,1
10493,LA_E_9574149,1
10494,LA_E_5489444,1
10495,LA_E_6029111,0
10496,LA_E_7841690,1
10497,LA_E_6922887,1
10498,LA_E_3032685,1
10499,LA_E_1137972,1
10500,LA_E_3867621,0
10501,LA_E_4838459,1
10502,LA_E_1355673,1
10503,LA_E_6379068,1
10504,LA_E_4607710,1
10505,LA_E_7043891,1
10506,LA_E_3192966,0
10507,LA_E_6796450,0
10508,LA_E_2355571,1
10509,LA_E_9833975,1
10510,LA_E_5245018,1
10511,LA_E_2318863,1
10512,LA_E_4853894,1
10513,LA_E_1614408,1
10514,LA_E_4674985,1
10515,LA_E_5845107,1
10516,LA_E_6033711,0
10517,LA_E_5527504,1
10518,LA_E_9187272,1
10519,LA_E_6854304,0
10520,LA_E_2612214,1
10521,LA_E_6481313,1
10522,LA_E_5472078,1
10523,LA_E_9831181,1
10524,LA_E_6933009,1
10525,LA_E_3564244,0
10526,LA_E_4115645,1
10527,LA_E_1746119,1
10528,LA_E_7348169,1
10529,LA_E_3160756,0
10530,LA_E_9774024,1
10531,LA_E_8325292,1
10532,LA_E_8322170,1
10533,LA_E_8441802,1
10534,LA_E_1857668,1
10535,LA_E_7697216,1
10536,LA_E_8801343,1
10537,LA_E_7191147,1
10538,LA_E_5891018,1
10539,LA_E_1732616,1
10540,LA_E_1196920,0
10541,LA_E_4876450,1
10542,LA_E_3015857,1
10543,LA_E_2790467,0
10544,LA_E_5614625,0
10545,LA_E_7955987,1
10546,LA_E_9632306,1
10547,LA_E_7219756,1
10548,LA_E_4153640,1
10549,LA_E_9848337,1
10550,LA_E_3413681,1
10551,LA_E_4692890,1
10552,LA_E_5579472,1
10553,LA_E_4279988,1
10554,LA_E_2876536,1
10555,LA_E_7498868,1
10556,LA_E_3129051,1
10557,LA_E_2053484,1
10558,LA_E_4164231,1
10559,LA_E_6787661,1
10560,LA_E_3434073,1
10561,LA_E_4288904,1
10562,LA_E_8128704,0
10563,LA_E_1704872,1
10564,LA_E_1216624,1
10565,LA_E_7374906,0
10566,LA_E_5241206,1
10567,LA_E_9635776,1
10568,LA_E_3136481,1
10569,LA_E_4555867,1
10570,LA_E_2060944,1
10571,LA_E_8803874,1
10572,LA_E_8791414,1
10573,LA_E_9161471,0
10574,LA_E_9460285,1
10575,LA_E_4436110,0
10576,LA_E_7107203,1
10577,LA_E_9104242,0
10578,LA_E_2032872,1
10579,LA_E_2568987,1
10580,LA_E_4438054,0
10581,LA_E_7566614,1
10582,LA_E_8441379,1
10583,LA_E_4719603,1
10584,LA_E_1813597,1
10585,LA_E_3812500,1
10586,LA_E_6069382,1
10587,LA_E_4773964,1
10588,LA_E_7856874,1
10589,LA_E_6115604,1
10590,LA_E_2256152,1
10591,LA_E_9801093,1
10592,LA_E_2903313,1
10593,LA_E_1494687,1
10594,LA_E_2925372,1
10595,LA_E_2725383,1
10596,LA_E_7712207,1
10597,LA_E_9226345,1
10598,LA_E_7600075,1
10599,LA_E_5598906,1
10600,LA_E_2840419,1
10601,LA_E_5279722,1
10602,LA_E_7224694,1
10603,LA_E_5536232,1
10604,LA_E_1727412,1
10605,LA_E_3125937,1
10606,LA_E_3588889,1
10607,LA_E_2060121,1
10608,LA_E_8243548,1
10609,LA_E_5995728,1
10610,LA_E_1393935,1
10611,LA_E_9935382,1
10612,LA_E_3182175,1
10613,LA_E_7323184,1
10614,LA_E_3225243,1
10615,LA_E_8173509,1
10616,LA_E_6928886,1
10617,LA_E_4006624,1
10618,LA_E_6628284,1
10619,LA_E_9961496,1
10620,LA_E_3113224,1
10621,LA_E_7165418,1
10622,LA_E_8392334,1
10623,LA_E_4915573,1
10624,LA_E_3141611,0
10625,LA_E_2977616,1
10626,LA_E_2418851,1
10627,LA_E_5715833,1
10628,LA_E_8928094,1
10629,LA_E_7072565,1
10630,LA_E_2474983,1
10631,LA_E_5353500,1
10632,LA_E_7152630,1
10633,LA_E_1956908,1
10634,LA_E_2895012,1
10635,LA_E_5612994,1
10636,LA_E_6594461,1
